Date,Barcelona_Fabra Daily Rainfall [mm],Barcelona Daily Rainfall [mm],Sabadell_Aero Daily Rainfall [mm],Garriga Discharge [m^3],Castellar Discharge [m^3],Llica Discharge [m^3],Montornes Discharge [m^3],Mogoda Discharge [m^3],Gramenet Discharge [m^3]
1/21/2009,0,0,0,0.484,0.078600694,0.159,,0.038,4.760982639
1/22/2009,0.3,0.1,0.1,0.439,0.075552083,0.158,,0.036,4.559173611
1/23/2009,0,0,0,0.425,0.080385417,0.156,,0.033,4.503479167
1/24/2009,0,0,0,0.406,0.060579861,0.153,,0.025,4.155263889
1/25/2009,0.1,0,0,0.374,0.044604167,0.159,,0.023,3.943097222
1/26/2009,0,0,0,0.36,0.052375,0.158,,0.023,4.069930556
1/27/2009,0,0,0,0.353,0.054934028,0.156,,0.022,4.115479167
1/28/2009,0,0,0,0.334,0.069722222,0.154,,0.025,4.126284722
1/29/2009,0,0,0,0.324,0.070395833,0.153,,0.022,3.961298611
1/30/2009,2.1,,0,0.317,0.070416667,0.15,,0.019,3.954520833
1/31/2009,28.1,1.7,27.2,0.964,0.105993056,0.28,,1.001,11.043875
2/1/2009,15.2,7.4,11.1,2.382,0.367503472,0.382,,1.331,18.81604514
2/2/2009,19.9,20.7,13.7,3.131,1.560055556,0.427,,1.299,16.98688542
2/3/2009,3,3.9,0.9,4.427,1.602270833,0.474,,1.829,22.16134375
2/4/2009,0,0,0,2.821,1.129885417,0.431,,0.977,15.69332639
2/5/2009,1.2,1.7,0.6,2.463,0.737055556,0.368,,0.685,12.55371875
2/6/2009,1.8,0,1,2.381,0.380097222,0.327,,0.541,10.78984375
2/7/2009,0,0,0,2.144,0.12478125,0.304,,0.415,9.447541667
2/8/2009,0,0,0,1.708,0.064420139,0.278,,0.286,8.069847222
2/9/2009,0,0,0,1.415,0.402055749,0.259,,0.241,7.446416667
2/10/2009,0,0,0,1.271,0.573013889,0.241,,0.196,7.053145833
2/11/2009,0.3,0,,1.173,0.181496528,0.232,,0.196,6.637020833
2/12/2009,0,0.5,0,1.111,0.151958333,0.225,,0.191,6.258878472
2/13/2009,0,0,,1.033,0.135309028,0.217,,0.16,5.914864583
2/14/2009,0,0,0,0.958,0.131493056,0.212,,0.157,5.762527778
2/15/2009,0,0,0,0.926,0.120545139,0.206,,0.149,5.431315972
2/16/2009,0,0,,0.939,0.124447917,0.198,,0.141,5.482201389
2/17/2009,0,0,,0.884,0.113520833,0.191,,0.118,5.352934028
2/18/2009,0,0,,0.876,0.118847222,0.187,,0.097,5.174871528
2/19/2009,0,0,,0.84,0.11421875,0.185,,0.103,5.103378472
2/20/2009,0,0,,0.824,0.106586806,0.185,,0.098,4.954208333
2/21/2009,0,0,0,0.786,0.086048611,0.181,,0.082,4.725961806
2/22/2009,0,0,,0.767,0.076722222,0.18,,0.074,4.459840278
2/23/2009,0,0,0,0.768,0.103180556,0.178,,0.072,4.517798611
2/24/2009,0,0,0,0.687,0.108010417,0.174,,0.088,4.617236111
2/25/2009,0,0,0,0.539,0.096513889,0.171,,0.084,4.530083333
2/26/2009,0,0,0,0.516,0.089496528,0.176,,0.08,4.496965278
2/27/2009,0,0,0,0.329,0.104482639,0.178,,0.075,4.452111111
2/28/2009,0.1,0,0.1,0.203,0.107715278,0.174,,0.07,4.257625
3/1/2009,0.8,0,0.4,0.216,0.114263889,0.167,,0.068,4.178666667
3/2/2009,9,0,5.5,0.199,0.09065625,0.167,,0.062,4.435479167
3/3/2009,0.8,0.5,0,0.272,0.096333333,0.175,,0.152,6.097885417
3/4/2009,3.4,2.4,1.7,0.263,0.11803125,0.166,,0.094,4.717993056
3/5/2009,0,0,0,0.275,0.121642361,0.162,,0.08,4.569097222
3/6/2009,0,0,0,0.242,0.120996528,0.152,,0.052,4.270993056
3/7/2009,0,0,0,0.211,0.119472222,0.149,,0.05,4.0248125
3/8/2009,,0,0,0.194,0.120927083,0.144,,0.049,3.756722222
3/9/2009,1.7,0.1,0.2,0.198,0.117416667,0.144,,0.043,3.804680556
3/10/2009,0,0,0,0.237,0.108916667,0.145,,0.045,3.898083333
3/11/2009,0,0,0,0.215,0.098076389,0.147,,0.045,3.846638889
3/12/2009,0,0,0,0.213,0.099545139,0.148,,0.047,3.750493056
3/13/2009,0,0,0,0.224,0.111604167,0.146,,0.041,3.697659722
3/14/2009,0,0,0,0.222,0.126291667,0.139,,0.041,3.522
3/15/2009,0,,0,0.223,0.115829861,0.135,,0.04,3.369597222
3/16/2009,0,,0,0.198,0.092489583,0.131,,0.039,3.440840278
3/17/2009,0,0,0,0.2,0.116763889,0.126,,0.038,3.563236111
3/18/2009,0,0,0,0.19,0.120527778,0.125,,0.037,3.462569444
3/19/2009,0,0,0,0.193,0.120333333,0.127,,0.037,3.434868056
3/20/2009,0,0,0,0.207,0.122260417,0.131,,0.036,3.382118056
3/21/2009,0,0,0,0.216,0.11221875,0.128,,0.033,3.325166667
3/22/2009,0,0,0,0.202,0.111847222,0.126,,0.033,3.189444444
3/23/2009,0,0,0,0.202,0.121246528,0.121,,0.032,3.229465278
3/24/2009,0,0,0,0.212,0.111854167,0.117,,0.031,3.350194444
3/25/2009,0,0,0,0.221,0.099010417,0.121,,0.031,3.323472222
3/26/2009,0,0,0,0.217,0.122440972,0.125,,0.032,3.315770833
3/27/2009,0.4,0.2,0.8,0.204,0.130097222,0.121,,0.023,3.299201389
3/28/2009,20.9,14.7,18.6,0.347,0.200934028,0.149,,0.16,5.776076389
3/29/2009,1.1,1.1,0.7,0.668,0.679940972,0.187,,0.369,9.963788194
3/30/2009,2.6,0.4,2.6,0.304,0.116871528,0.14,,0.069,4.362065972
3/31/2009,33.4,27.1,25.4,0.653,0.388895833,0.198,,0.545,10.31788194
4/1/2009,1.5,2.8,0.2,1.535,0.927350694,0.208,,0.476,12.50990625
4/2/2009,7,5.2,5.1,1.178,0.502375,0.223,,0.42,9.766232639
4/3/2009,,0,0,0.982,0.43278125,0.199,,0.15,6.029319444
4/4/2009,0,9.9,0,0.685,0.405840278,0.194,,0.094,5.06471875
4/5/2009,0,,0,0.509,0.302550523,0.191,,0.08,4.479506944
4/6/2009,0.5,2.8,0.4,0.336,0.2064375,0.183,,0.067,4.412833333
4/7/2009,27.3,13.9,20.7,0.27,1.036534722,0.209,,0.341,7.835690972
4/8/2009,,0,0,1.421,0.757065972,0.292,,0.666,10.96595486
4/9/2009,0.2,0,0,0.91,1.147440972,0.233,,0.143,5.846746528
4/10/2009,12.3,8.3,14.7,0.66,1.967887931,0.23,,0.201,5.916607639
4/11/2009,0.3,0.3,0.1,1.433,1.891484536,0.306,,0.93,13.29474653
4/12/2009,5.7,4.7,3.2,1.438,1.088208333,0.274,,0.294,9.036430556
4/13/2009,0,0,0,1.442,1.584583333,0.264,,0.204,7.945222222
4/14/2009,0.3,0,0.3,1.239,1.622947917,0.253,,0.148,7.03884375
4/15/2009,0,0,0.1,0.992,1.29053125,0.241,,0.121,6.420576389
4/16/2009,4.1,1.3,0.4,0.735,0.653947917,0.236,,0.102,6.389072917
4/17/2009,4,0.6,0.1,0.535,0.968385417,0.24,,0.148,6.921340278
4/18/2009,0,0,0.1,0.525,1.376645833,0.253,,0.301,7.167958333
4/19/2009,0,0,0,0.418,0.933086806,0.22,,0.198,6.23921875
4/20/2009,,0,0,0.431,0.724878472,0.21,,0.119,5.528395833
4/21/2009,1.5,0.1,4.3,0.456,1.244864583,0.195,,0.107,5.973315972
4/22/2009,0,0,0,0.399,0.9416875,0.181,,0.09,5.162854167
4/23/2009,0,0,0,0.335,0.727253472,0.172,,0.056,4.807899306
4/24/2009,0,0,0,0.279,1.255847222,0.166,,0.044,4.543
4/25/2009,0.4,0,0,0.224,0.999114583,0.169,,0.045,4.343041667
4/26/2009,15.3,9.7,6.8,0.303,0.849215278,0.235,,0.247,7.054423611
4/27/2009,0,0,0,0.312,1.306701389,0.206,,0.129,5.721229167
4/28/2009,0,0,0,0.262,1.215097222,0.175,,0.084,4.777333333
4/29/2009,0,0,0,0.216,1.2048125,0.168,,0.059,4.329784722
4/30/2009,8.4,7.6,11.5,0.226,1.450763889,0.192,,0.106,5.787888889
5/1/2009,5.7,2.2,3,0.981,2.211138889,0.265,,0.499,10.55294097
5/2/2009,0,0,0,0.589,1.763666667,0.208,,0.165,5.290270833
5/3/2009,0,0,0,0.404,1.830347222,0.197,,0.087,4.456722222
5/4/2009,0,0,0,0.331,1.656371528,0.19,,0.062,4.447138889
5/5/2009,0,0,0,0.302,1.604420139,0.185,,0.054,4.354555556
5/6/2009,0,0,0,0.238,1.918336806,0.176,,0.043,4.202381944
5/7/2009,,0,0,0.198,1.733225694,0.161,,0.038,3.967958333
5/8/2009,0,0,0,0.162,1.672631944,0.165,,0.028,3.832340278
5/9/2009,0.2,0,0.1,0.152,1.500819444,0.168,,0.018,3.639555556
5/10/2009,0,,0,0.137,1.688243056,0.167,,0.017,3.476048611
5/11/2009,0,0,0,0.136,1.207451389,0.168,,0,3.516729167
5/12/2009,0,16.4,0,0.127,1.037336806,0.164,,0,3.613965278
5/13/2009,0.3,,0.2,0.128,1.046954861,0.16,,0,3.643340278
5/14/2009,8.7,,5.1,0.215,0.872878472,0.189,,0.026,4.780993056
5/15/2009,0,4.2,0,0.251,0.374288194,0.161,,0.12,4.672708333
5/16/2009,0,0,0,0.134,0.354996528,0.145,,0.033,3.541104167
5/17/2009,0,0,0,0.117,0.384579861,0.137,,0.015,3.235041667
5/18/2009,0,0,0,0.11,0.409121528,0.137,,0,3.2906875
5/19/2009,0,0,0,0.099,0.417284722,0.121,,0,3.18925
5/20/2009,0,0,0,0.089,0.418083333,0.099,,0,3.156180556
5/21/2009,0,0,0,0.089,0.472583333,0.085,,0,3.146583333
5/22/2009,0,0,0,0.084,0.494545139,0.086,,0,3.063611111
5/23/2009,0,0,0,0.074,0.549284722,0.078,,0,2.842833333
5/24/2009,,0,0,0.065,0.566215278,0.078,,0,2.727159722
5/25/2009,0,0,0,0.064,0.576805556,0.077,,0,2.875743056
5/26/2009,0,0,0,0.063,0.640107639,0.074,,0,2.932361111
5/27/2009,0,0,0,0.061,0.625881944,0.069,,0,2.815270833
5/28/2009,0,0,0,0.057,0.61234375,0.063,,0,2.711409722
5/29/2009,0,0,0,0.056,0.658986111,0.056,,0,2.603034722
5/30/2009,0,0,0,0.057,0.668677083,0.053,,0,2.436979167
5/31/2009,0.1,0,4.4,0.112,0.646423611,0.059,,0,3.020013889
6/1/2009,0,0,0,0.127,0.609836806,0.055,,0,3.863114583
6/2/2009,0,0,0,0.08,0.545541667,0.065,,0,2.945555556
6/3/2009,0,0,0,0.067,0.549923611,0.115,,0,2.882222222
6/4/2009,0,0,0.2,0.064,0.540458333,0.126,,0,2.782027778
6/5/2009,2.4,0.2,1.6,0.116,0.518424,0.144,,0,3.180715278
6/6/2009,2.9,2.3,0.1,0.133,0.400416667,0.138,,0,3.935604167
6/7/2009,0,0,0,0.072,0.247454861,0.065,,0,2.840347222
6/8/2009,0,0,0,0.062,0.270239583,0.067,,0,2.826409722
6/9/2009,0,0,0,0.059,0.308392361,0.055,,0,2.749444444
6/10/2009,0,0,0,0.057,0.333211806,0.054,,0,2.722458333
6/11/2009,0,0,0,0.055,0.341243056,0.053,,0,2.660208333
6/12/2009,0,0,0,0.033,0.340833333,0.055,,0,2.596333333
6/13/2009,0,0,0,0.034,0.363510417,0.052,,0,2.347909722
6/14/2009,0,0,0,0.037,0.374163194,0.05,,0,2.186013889
6/15/2009,,0,0,0.039,0.385545455,0.05,,0,2.2895625
6/16/2009,0,0,0,0.042,0.385,0.049,,0,2.295208333
6/17/2009,0,0,0,0.041,0.360590278,0.049,,0,2.256409722
6/18/2009,0,0,0,0.04,0.3715625,0.049,,0,2.195097222
6/19/2009,0.4,0.3,0,0.042,0.361569444,0.048,,0,2.133618056
6/20/2009,0.6,0.5,0,0.051,0.368277778,0.049,,0,1.424194444
6/21/2009,0,0,0,0.067,0.350694444,0.05,,0,1.042305556
6/22/2009,0,0,0,0.052,0.357409722,0.049,,0,1.5795625
6/23/2009,0,0,0,0.043,0.356315972,0.049,,0,2.404263889
6/24/2009,0,0,0,0.04,0.339857639,0.049,,0,2.30875
6/25/2009,0.5,0,0.4,0.039,0.328611111,0.047,,0,2.506444444
6/26/2009,0,0,0,0.037,0.322649306,0.047,,0,2.771604167
6/27/2009,0,0,0,0.033,0.340354167,0.046,,0,2.410756944
6/28/2009,0,0,0,0.036,0.319666667,0.045,,0,2.1600625
6/29/2009,0,0,0,0.04,0.297256944,0.043,,0,2.302652778
6/30/2009,0,0,0,0.081,0.290621528,0.042,,0,2.360173611
7/1/2009,0,0,0,0.119,0.282149306,0.041,,0,2.689159722
7/2/2009,0,0,0,0.045,0.267444444,0.04,,0,2.793208333
7/3/2009,0,0,0,0.036,0.278288194,0.039,,0,2.754909722
7/4/2009,0,0,0,0.032,0.239975694,0.038,,0,2.718263889
7/5/2009,0,0,0,0.07,0.2310625,0.063,,0,2.722597222
7/6/2009,0,0,0,0.144,0.205107639,0.052,,0,3.446756944
7/7/2009,0.8,0,1.8,0.187,0.229586806,0.087,,0,3.618930556
7/8/2009,0.2,0,0,0.074,0.135659722,0.066,,0,3.459416667
7/9/2009,42.3,40.1,11.5,0.061,0.1185625,0.057,,0.007,4.983243056
7/10/2009,,0,0,0.059,0.121822917,0.057,,0,2.489055556
7/11/2009,0,0,0,0.056,0.117479167,0.053,,0,2.632430556
7/12/2009,0,0,0,0.053,0.124947917,0.051,,0,2.743326389
7/13/2009,0,0,0,0.049,0.127697917,0.049,,0,2.996784722
7/14/2009,,0,0,0.043,0.1245625,0.043,,0,3.1439375
7/15/2009,0,0,0,0.044,0.127145833,0.04,,0,3.155638889
7/16/2009,,0,0,0.044,0.12453125,0.039,,0,3.095715278
7/17/2009,0.1,0,0,0.041,0.117572917,0.04,,0,3.123777778
7/18/2009,0,0,0,0.045,0.102506944,0.042,,0,2.8745
7/19/2009,0,0,0,0.043,0.091607639,0.042,,0,2.630805556
7/20/2009,0,0,0,0.041,0.093798611,0.04,,0,2.892736111
7/21/2009,1.6,0.4,1.8,0.039,0.099583333,0.04,,0,2.933583333
7/22/2009,0,0,,0.043,0.108482639,0.039,,0,3.685892361
7/23/2009,0,0,0,0.039,0.110145833,0.037,,0,3.013590278
7/24/2009,0,0,0,0.033,0.102697917,0.036,,0,2.937277778
7/25/2009,0,0,0,0.036,0.090298611,0.038,,0,2.736965278
7/26/2009,0,0,0,0.035,0.0885625,0.038,,0,2.527013889
7/27/2009,0,0,0,0.032,0.077805556,0.038,,0,2.757423611
7/28/2009,0,0,0,0.03,0.078729167,0.038,,0,2.848354167
7/29/2009,0,0,0,0.017,0.090027778,0.038,,0,2.848152778
7/30/2009,0,0,0,0.006,0.08278125,0.037,,0,2.834680556
7/31/2009,0,0,0,0.006,0.078454861,0.038,,0,2.807041667
8/1/2009,,0,0,0.006,0.068638889,0.038,,0,2.649951389
8/2/2009,0,0,0,0.006,0.073909722,0.038,,0,2.455895833
8/3/2009,0,0,0,0.007,0.061659722,0.039,,0,2.478993056
8/4/2009,0,0,0,0.008,0.062517361,0.038,,0,2.492756944
8/5/2009,0,0,0,0.008,0.071520833,0.036,,0,2.465361111
8/6/2009,0,0,0,0.008,0.070322917,0.036,,0,2.420694444
8/7/2009,0,0,0,0.008,0.069065972,0.035,,0,2.452555556
8/8/2009,0,0,0,0.008,0.070753472,0.036,,0,2.309138889
8/9/2009,,0,,0.043,0.305711806,0.15,,0.969,4.073354167
8/10/2009,0,0,,0.029,0.097704861,0.12,,0.066,2.811715278
8/11/2009,0,0,,0.009,0.040454861,0.057,,0,1.951444444
8/12/2009,0,0,,0.007,0.043642361,0.049,,0,1.876409722
8/13/2009,0,0,,0.003,0.039072917,0.049,,0,2.466652778
8/14/2009,0,0,,0.002,0.040350694,0.048,,0,2.435659722
8/15/2009,0,0,,0.002,0.039298611,0.047,,0,2.374333333
8/16/2009,0,0,,0.003,0.038861111,0.046,,0,2.279715278
8/17/2009,0,0,,0.003,0.038322917,0.054,,0,2.383923611
8/18/2009,0,0,,0.002,0.037215278,0.087,,0,2.361375
8/19/2009,0,0,,0.002,0.036055556,0.048,,0,2.322881944
8/20/2009,0,0,,0.003,0.033895833,0.047,,0,2.335222222
8/21/2009,0,0,,0.003,0.031899306,0.045,,0,2.298347222
8/22/2009,0,0,,0.006,0.030204861,0.043,,0,2.280895833
8/23/2009,0,0,,0.006,0.032746528,0.04,,0,2.2606875
8/24/2009,0,0,0,0.008,0.03178125,0.038,,0,2.374444444
8/25/2009,0.4,0.1,0.1,0.009,0.029190972,0.038,,0,2.467222222
8/26/2009,,0,0,0.007,0.029416667,0.037,,0,2.522402778
8/27/2009,0,0,0,0.006,0.032006944,0.037,,0,2.508069444
8/28/2009,0,0,0,0.005,0.034017361,0.036,,0,2.491423611
8/29/2009,,3.9,0,0.005,0.032267361,0.035,,0,2.365222222
8/30/2009,0,0,0,0.005,0.029923611,0.035,,0,2.348715278
8/31/2009,,22.7,0,0.003,0.028809028,0.035,,0,2.501819444
9/1/2009,0.3,0,0.6,0.005,0.030986111,0.035,,0,2.576506944
9/2/2009,0,0,0,0.006,0.030725694,0.034,,0,2.746875
9/3/2009,0,0,0,0.006,0.035302083,0.034,,0,2.367618056
9/4/2009,,1.6,0,0.006,0.035729167,0.033,,0,2.106604167
9/5/2009,0,0,0,0.006,0.032850694,0.033,,0,1.970388889
9/6/2009,0,0,0,0.005,0.030763889,0.033,,0,1.9133125
9/7/2009,0,0,0,0.004,0.029864583,0.032,,,1.995854167
9/8/2009,0,0,0,0.003,0.034236111,0.032,,,2.039298611
9/9/2009,0,0,0,0.004,0.031392361,0.032,,,2.0523125
9/10/2009,0,0,0,0.004,0.035138889,0.031,,,2.027097222
9/11/2009,0,0,0,0.004,0.031569444,0.03,,,1.934256944
9/12/2009,0,0,0,0.005,0.03140625,0.03,,,1.892569444
9/13/2009,2.5,0,5.8,0.006,0.050715278,0.029,,,2.025270833
9/14/2009,3.6,36.9,32.5,0.011,0.096756944,0.065,,,14.92516666
9/15/2009,0.3,0.4,0,0.224,0.440989583,0.063,,,7.912138892
9/16/2009,0,0,0,0.018,0.069864583,0.061,,,2.416222224
9/17/2009,11.9,0.8,,0.032,0.0795,0.073,,,5.64447222
9/18/2009,0.9,1,0.2,0.244,0.299190972,0.14,,,10.10704166
9/19/2009,0,0,0,0.025,0.092371528,0.075,,,4.378583336
9/20/2009,7.7,10.3,,0.169,0.304173611,0.101,,,13.82972222
9/21/2009,2,0.5,0.4,0.387,0.2441875,0.107,,,9.110104165
9/22/2009,0,0,0,0.027,0.116607639,0.072,,,4.90805556
9/23/2009,0,0,0,0.02,0.117364583,0.055,,,3.175138888
9/24/2009,0,0,0,0.016,0.134565972,0.053,,,2.921833336
9/25/2009,0,0,0,0.015,0.134246528,0.053,,,2.859416664
9/26/2009,0,0,0,0.015,0.131447917,0.052,,,2.693861112
9/27/2009,0,0,0,0.015,0.145888889,0.051,,,2.391083328
9/28/2009,0,0,0,0.014,0.175197917,0.048,,,2.459277776
9/29/2009,0.1,0.1,0.3,0.022,0.208954861,0.044,,0,2.65157265
9/30/2009,,,0.1,0.028,0.218746528,0.041,,0,2.588395833
10/1/2009,2.9,1.6,2.8,0.034,0.193121528,0.038,,0,3.094045139
10/2/2009,0,0,0,0.054,0.182131944,0.051,,0,2.976583333
10/3/2009,0,0,0,0.048,0.148246528,0.048,,0,2.523784722
10/4/2009,0,0,0,0.047,0.112135417,0.046,,0,2.345368056
10/5/2009,0,0,0,0.045,0.140368056,0.041,,0,2.492944444
10/6/2009,0,0,0,0.044,0.134104167,0.035,,0,2.47525
10/7/2009,,0,0,0.04,0.142871528,0.033,,0,2.478145833
10/8/2009,0,6.2,0,0.037,0.160788194,0.031,,0,2.494
10/9/2009,0,0,0,0.037,0.150857639,0.03,,0,2.476166667
10/10/2009,0,0,0,0.037,0.153347222,0.035,,0,2.360569444
10/11/2009,0,0,0,0.038,0.126822917,0.045,,0,2.215131944
10/12/2009,0,0,0,0.035,0.13375,0.037,,0,2.208604167
10/13/2009,0,0,0,0.028,0.141833333,0.017,,0,2.329326389
10/14/2009,0,0,0,0.028,0.136253472,0.007,,0,2.385833333
10/15/2009,1.8,0,0.1,0.028,0.124295139,0.007,,0,2.489743056
10/16/2009,0,0,0,0.028,0.110875,0.009,,0,2.530798611
10/17/2009,0,0,0,0.03,0.075534722,0.013,,0,2.424416667
10/18/2009,0,0,0,0.03,0.076149306,0.021,,0,2.289743056
10/19/2009,6,0.7,16.9,0.032,0.081260417,0.028,,0,2.424708333
10/20/2009,12.8,6.9,17.4,0.177,0.19546875,0.077,,0.162,5.010927083
10/21/2009,7.3,9.5,7.6,2.429,0.611024306,0.279,,1.05,13.66550347
10/22/2009,73,35.7,38.3,0.894,0.240208333,0.247,,1.3,7.573309859
10/23/2009,0,0,0,0.808,0.16396875,0.164,,0.158,7.2
10/24/2009,0,0,0,0.206,0.066442509,0.142,,0.014,7.04700348
10/25/2009,,0,0,0.103,0.056739583,0.132,,0,5.130885415
10/26/2009,,0,0,0.08,0.044381944,0.121,,0,4.4335627
10/27/2009,0,0,0.1,0.066,0.0263125,0.104,,0,3.789809025
10/28/2009,0,0,0,0.046,0.038232639,0.102,,0,3.434659722
10/29/2009,0,0,0,0.032,0.027663194,0.11,,0,2.370916667
10/30/2009,0,16,0,0.03,0.028388889,0.104,,0,2.299222222
10/31/2009,0,,0,0.028,0.024690972,0.097,,0,2.208784722
11/1/2009,0,0,0.2,0.028,0.021340278,0.093,,0,2.115541667
11/2/2009,0,15.3,0,0.03,0.022444444,0.088,,0,2.188375
11/3/2009,0,14.8,0,0.028,0.022253472,0.083,,0,2.211111111
11/4/2009,0,15.4,0,0.03,0.010121528,0.081,,0,2.248458333
11/5/2009,0,12.4,0,0.029,0.011930556,0.081,,0,2.220229167
11/6/2009,0,10.2,0,0.029,,0.082,,0,2.479152778
11/7/2009,0,,,0.027,,0.084,,0,2.9775
11/8/2009,0,10.6,0,0.027,,0.09,,0,2.668694444
11/9/2009,0,10.1,0,0.042,,0.087,,0,2.697298611
11/10/2009,0,8.9,0.2,0.05,,0.089,,0,2.759854167
11/11/2009,,,0,0.05,,0.088,,0,2.746111111
11/12/2009,0,12.1,0,0.05,,0.084,,0,2.744083333
11/13/2009,0,11.8,0,0.05,0.024704861,0.081,,0,2.736513889
11/14/2009,0,,0,0.05,0.017142361,0.082,,0,2.665243056
11/15/2009,0,,0,0.05,0.017052083,0.083,,0,2.518215278
11/16/2009,0,,0,0.053,0.017277778,0.08,,0,2.624118056
11/17/2009,0,14.1,0,0.054,0.020770833,0.076,,0,2.633701389
11/18/2009,0,,0,0.055,,0.076,,0,2.719666667
11/19/2009,0,,0,0.056,0.015381944,0.077,,0,2.6943125
11/20/2009,0,,0,0.056,0.011211806,0.077,,0,2.683159722
11/21/2009,,,0.1,0.059,0.010048611,0.077,,0,2.579972222
11/22/2009,0.3,14.7,0,0.059,0.006048611,0.076,,0,2.386458333
11/23/2009,0,12.7,0,0.056,0.008506944,0.075,,0,2.4025625
11/24/2009,0,11.9,0,0.056,0.006236111,0.075,,0,2.551868056
11/25/2009,0,10.8,0,0.059,0.017472222,0.073,,0,2.622527778
11/26/2009,0.1,12.2,0,0.059,0.021371528,0.072,,0,2.6258125
11/27/2009,0,13.9,0.1,0.058,0.021131944,0.072,,0,2.720354167
11/28/2009,0,11.5,0,0.061,0.014545139,0.078,,0,2.558618056
11/29/2009,4.4,3.8,7.7,0.061,0.018298611,0.096,,0.018,4.998729167
11/30/2009,0,0,0,0.071,0.014645833,0.085,,0,3.376211806
12/1/2009,0,0,0,0.066,0.022069444,0.085,,0,2.795506944
12/2/2009,,0,0,0.066,0.016885417,0.081,,0,2.792847222
12/3/2009,0,0,0,0.066,0.0170625,0.08,,0,2.754951389
12/4/2009,0,0,0,0.066,0.015121528,0.082,,0,2.796611111
12/5/2009,0,0,0,0.066,0.014868056,0.083,,0,2.596819444
12/6/2009,0,0,0,0.066,0.01375,0.083,,0,2.412520833
12/7/2009,0,0,0,0.066,0.017076389,0.079,,0,2.422729167
12/8/2009,0,0,0,0.066,0.017743056,0.076,,0,2.436986111
12/9/2009,0,0,0,0.068,0.014690972,0.076,,0,2.5824375
12/10/2009,0,0,0,0.072,0.020444444,0.077,,0,2.665326389
12/11/2009,0,0,0,0.072,0.018927083,0.078,,0,2.715847222
12/12/2009,,0,0,0.077,0.017659722,0.08,,0,2.655819444
12/13/2009,,0,0,0.079,0.005784722,0.082,,0,2.519645833
12/14/2009,16.2,9.3,2.3,0.083,0.008097222,0.081,,0,2.791520833
12/15/2009,0,0,0,0.081,0.015635417,0.08,,0,3.619465278
12/16/2009,0,0,0,0.079,0.009204861,0.079,,0,2.856486111
12/17/2009,,0,0,0.083,0.010177083,0.076,,0,2.8266875
12/18/2009,0,0,0,0.079,0.007277778,0.08,,0,2.841256944
12/19/2009,0,0,0,0.079,0.003454861,0.081,,0,2.804715278
12/20/2009,,0,0.4,0.08,0,0.089,,0,2.689034722
12/21/2009,5,5,9.9,0.103,0.005618056,0.112,,0.041,5.891743056
12/22/2009,5.1,3.9,10.4,0.436,0.053076389,0.182,,0.279,8.18225
12/23/2009,6.9,7.4,5.3,0.422,0.097510417,0.176,,0.078,6.543020833
12/24/2009,6.6,5.6,8.4,0.813,0.132229167,0.233,,0.283,8.833684028
12/25/2009,0.8,0,0.3,0.739,0.080267361,0.196,,0.023,5.687822917
12/26/2009,3.6,2.2,3.8,0.266,0.034295139,0.19,,0,3.933635417
12/27/2009,1.4,0.7,0.4,0.188,0.033854167,0.19,,0.011,4.379493056
12/28/2009,0,0,0,0.151,0.030090278,0.175,,0,3.469541667
12/29/2009,0.2,0.4,0,0.139,0.036104167,0.163,,0,3.231534722
12/30/2009,0.1,0,0,0.129,0.035923611,0.152,,0,3.097375
12/31/2009,,0,0,0.125,0.026972222,0.146,,0,3.229125
1/1/2010,0,10,,0.111,0.031461806,0.136,,0,2.882520833
1/2/2010,2.4,0,,0.094,0.014194444,0.125,,0,2.7895
1/3/2010,0.2,0.1,,0.088,0.015149306,0.118,,0,2.778340278
1/4/2010,14.5,15,,0.085,0.015913194,0.114,,0.002,3.242413194
1/5/2010,3.9,2.2,,0.158,0.047388889,0.177,,0.125,8.067385417
1/6/2010,0,0,,0.2,0.04109375,0.152,,0.042,4.424597222
1/7/2010,12.4,8.8,,0.193,0.046461268,0.183,,0.235,8.932222222
1/8/2010,0.1,0,,0.31,0.024926829,0.165,,0.123,6.424038194
1/9/2010,0,0,,0.208,0.01776087,0.155,,0.018,3.82125
1/10/2010,0,0,,0.171,,0.15,,0.011,3.420868056
1/11/2010,0,0,,0.161,,0.142,,0.01,3.460354167
1/12/2010,4,4.5,,0.154,0.017729167,0.138,,0.016,3.925597222
1/13/2010,2.3,1.7,,0.197,0.030659722,0.143,,0.035,4.596555556
1/14/2010,,0.1,,0.356,0.078732639,0.184,,0.096,5.883166667
1/15/2010,0,,,0.298,0.054868056,0.164,,0.018,3.696756944
1/16/2010,2.1,,,0.208,0.040940972,0.181,,0.01,3.366069444
1/17/2010,2.9,,,0.174,0.040086806,0.184,,0.008,3.153743056
1/18/2010,5.9,,,0.166,0.043555556,0.18,,0.008,3.527083333
1/19/2010,1.4,0.8,,0.166,0.044451389,0.179,,0.013,3.925256944
1/20/2010,,0,,0.161,0.042420139,0.166,,0.007,3.355354167
1/21/2010,0,0,,0.159,0.039743056,0.157,,0.001,3.168125
1/22/2010,0,,,0.153,0.033850694,0.152,,0.001,3.081
1/23/2010,0,0,,0.156,0.033048611,0.148,,0.002,2.993013889
1/24/2010,2.5,1.3,,0.149,0.036423611,0.142,,0.001,2.820597222
